file_name,start_time,end_time,phoneme,word,preceding_phone,following_phone,f1_10,f1_20,f1_30,f1_40,f1_50,f1_60,f1_70,f1_80,f1_90,f2_10,f2_20,f2_30,f2_40,f2_50,f2_60,f2_70,f2_80,f2_90,f3_10,f3_20,f3_30,f3_40,f3_50,f3_60,f3_70,f3_80,f3_90,f4_10,f4_20,f4_30,f4_40,f4_50,f4_60,f4_70,f4_80,f4_90,f5_10,f5_20,f5_30,f5_40,f5_50,f5_60,f5_70,f5_80,f5_90,bw1_10,bw1_20,bw1_30,bw1_40,bw1_50,bw1_60,bw1_70,bw1_80,bw1_90,bw2_10,bw2_20,bw2_30,bw2_40,bw2_50,bw2_60,bw2_70,bw2_80,bw2_90,bw3_10,bw3_20,bw3_30,bw3_40,bw3_50,bw3_60,bw3_70,bw3_80,bw3_90,bw4_10,bw4_20,bw4_30,bw4_40,bw4_50,bw4_60,bw4_70,bw4_80,bw4_90,bw5_10,bw5_20,bw5_30,bw5_40,bw5_50,bw5_60,bw5_70,bw5_80,bw5_90
djv_prodShadow1_gaka1,0.2368000000,0.2800000000,ɡ,,boundary,a,934.3412,967.0319,776.7321,595.0685,543.6960,562.5554,592.4863,626.2619,674.6503,1929.9040,1941.9445,1894.7441,1862.9521,1890.8275,1850.5941,1807.5861,1770.5345,1726.1881,2496.5940,2430.0367,2346.6822,2303.0282,2343.7903,2306.4983,2275.7720,2263.9242,2281.0720,3750.3023,3724.7950,3699.6906,3665.0983,3612.1746,3606.1462,3578.4992,3518.4098,3483.8011,4590.0544,4624.0210,4700.0120,4727.1104,4639.3579,4548.8207,4508.1296,4527.8490,4502.3466,379.5175,416.9345,621.6410,642.5734,227.0525,140.0646,114.1822,117.2417,142.1275,290.7964,463.3322,710.9554,758.1325,384.0570,277.7551,229.0387,213.3217,214.1514,203.0150,229.8919,202.0285,245.9793,455.0588,425.8889,373.7628,327.2794,378.8780,293.3753,318.0783,290.3505,295.7508,391.1950,319.7214,252.6208,213.9271,198.9528,202.2836,228.1686,320.2371,415.8218,484.3503,815.4147,926.6752,736.2535,616.1558
djv_prodShadow1_gaka1,0.2800000000,0.4000000000,a,,ɡ,k,797.6643,913.8700,978.4996,963.7387,876.9038,838.4664,796.1110,706.3994,603.8066,1588.5174,1583.0060,1573.0287,1532.6348,1461.3578,1457.2351,1488.9688,1568.7178,1613.1511,2383.2548,2547.8037,2436.9827,2275.3438,2159.3558,2141.7805,2174.1864,2266.6431,2328.6080,3350.1575,3561.7960,3535.7046,3612.6725,3442.4163,3322.6347,3334.4818,3517.4621,3709.6991,4754.9798,4685.9790,4735.2393,4688.4239,4764.8006,4421.1126,4515.7818,4410.7639,4434.1960,180.3335,297.6223,348.0905,329.8404,198.3412,149.6861,161.2172,182.1450,264.4601,174.4441,197.6044,282.9534,313.9272,139.8000,105.8909,125.2687,180.2801,247.0126,740.8741,1089.6197,1066.5042,743.7008,267.7275,138.4514,190.1858,460.9626,335.3622,354.8545,978.3309,624.3770,478.4111,286.7395,257.1979,195.0290,196.2074,217.4831,647.7483,689.5813,641.0668,626.9601,583.6442,649.1734,522.4985,374.8695,333.6007
djv_prodShadow1_gaka1,0.4000000000,0.5000000000,k,,a,a,557.8628,702.0735,1341.6186,1262.3818,692.0228,676.1906,1067.8243,1101.7088,579.2852,1556.2085,1805.3927,1819.3092,2024.5956,1478.4048,1573.2036,1794.3175,1790.9901,1719.8514,2209.0647,1861.1032,3767.9340,2386.8437,2237.5116,2232.1313,2474.2974,2635.1463,2606.8480,3718.5980,3395.0929,4406.7743,4008.6782,3548.5195,3576.8340,3732.7247,3959.6334,4011.2904,4548.6305,4536.1105,,,,,4561.0850,4719.0984,4835.4214,950.4855,757.8327,1419.3843,538.6674,668.6343,974.0816,566.6550,523.2706,1214.3420,244.7740,1094.1088,647.4676,645.5190,271.7048,475.3883,192.8247,135.4766,165.7794,953.2951,944.8654,818.5065,3999.3171,428.1383,1017.7459,791.0318,687.2406,522.9502,663.5212,851.9935,842.4220,480.6218,371.6751,628.6948,1241.5627,822.6329,377.1802,317.8284,432.5464,,,,,620.0559,1083.1468,1501.1181
djv_prodShadow1_gaka1,0.5000000000,0.6856000000,a,,k,boundary,611.1413,669.7134,680.6572,670.7125,668.0341,668.8382,666.7678,646.7796,661.9408,1513.5202,1449.9800,1429.6357,1374.7138,1345.1011,1280.5688,1287.8125,1301.0700,1309.9266,2385.2214,2347.3522,2354.2325,2337.8514,2334.2660,2348.8041,2300.4824,2265.9792,2250.1540,3406.9070,3412.6117,3456.2474,3406.0629,3343.5246,3466.6991,3434.4762,3482.0871,3461.7060,4267.5351,4465.1494,4549.6413,4683.5969,4605.7587,4611.5142,4613.4674,4583.0300,4667.9935,75.2051,74.1891,63.3582,72.1940,58.8096,70.1244,91.0064,152.3064,356.0410,255.6261,197.1824,199.8162,217.8958,137.0591,175.2983,157.6826,238.8022,321.7093,497.1597,285.0202,281.9981,182.2664,238.4173,305.9416,356.2246,503.4392,518.4973,171.1768,279.8022,631.7681,318.0765,580.6745,310.8100,301.7600,347.4745,326.4112,286.3523,432.2816,261.1031,351.5604,253.9160,333.1624,570.5465,429.6805,298.6056
djv_prodShadow1_gaka2,0.2817000000,0.3200000000,ɡ,,boundary,a,1119.3280,964.3620,717.5449,504.5174,514.4230,531.3251,553.7030,592.2281,630.8265,2133.3232,2186.4218,2210.5740,2211.5563,2141.3169,1951.8691,1669.1243,1607.3584,1566.4146,2528.2587,2487.8022,2395.3065,2288.4991,2168.0374,2182.9219,2303.7336,2344.0285,2380.3494,3845.8652,3950.0605,3968.9847,3921.0600,3669.2101,3500.5215,3396.9183,3344.3893,3318.4799,4622.5974,4603.8325,4652.3347,4668.1332,4487.3748,4347.7948,4240.4426,4307.0586,4396.0760,911.2280,837.9942,611.8118,370.3552,200.8402,112.1091,86.6027,84.7769,83.5506,297.7891,316.8853,311.5065,428.9794,1082.1320,1033.3458,435.1947,340.8160,287.0736,1219.3269,1426.1039,1389.8410,1202.5349,599.2034,344.4953,362.6334,348.2801,343.9078,1454.6759,1741.0750,1314.8421,796.9274,528.3859,381.0829,328.6658,403.5057,473.0319,465.4656,630.5297,686.2325,680.0030,511.8121,377.6220,270.0423,247.9253,233.5780
djv_prodShadow1_gaka2,0.3200000000,0.4500000000,a,,ɡ,k,760.7810,844.4278,857.7906,839.8469,828.7631,788.3086,737.7395,675.6305,530.7121,1504.7303,1482.6073,1434.3280,1395.4012,1395.1779,1403.6821,1429.6671,1493.4600,1523.1227,2670.0256,2421.6801,2118.4855,2085.1500,2079.8160,2080.9392,2056.8956,2102.9182,2214.5063,3335.3941,3379.1707,3496.0676,3452.5000,3697.4162,3747.1778,3523.8136,3662.8585,3861.6740,4545.4146,4447.4605,4491.1471,4470.6545,4413.8884,4407.2009,4539.0814,4465.9531,4439.7805,101.4869,130.4177,149.7981,120.0271,118.7840,97.4449,105.4642,125.5306,161.9063,112.9663,146.1443,178.1589,114.0050,109.8451,79.5955,130.8546,237.7809,197.4356,694.3670,784.4777,341.3793,240.2504,261.3696,213.2739,343.0751,747.0244,355.0846,684.5726,675.0865,209.3826,212.9932,291.9682,365.6119,208.0206,218.0956,203.8315,338.2298,432.5127,583.1693,451.3304,800.4693,620.6362,220.0192,383.0260,495.2235
djv_prodShadow1_gaka2,0.4500000000,0.5400000000,k,,a,a,383.9456,479.2207,701.3751,877.2708,761.9998,948.1221,940.8075,733.6365,526.2236,1319.1669,1353.0296,1359.6764,1442.8255,1600.9988,1681.9665,1687.8598,1730.2372,1702.9168,1946.3799,1958.8663,3332.2857,2851.8543,2411.0777,2664.3864,2864.6510,2896.1778,2465.1131,3712.7355,3611.5774,4517.2594,4178.3272,3696.3554,3962.8510,3841.8191,3963.1757,3873.8902,4584.5968,4660.5817,,,4589.6997,4350.7244,4471.6963,4586.2591,4606.9743,550.8121,626.8547,1025.9588,893.7179,267.6460,511.8085,395.4169,350.8286,320.9989,279.5521,304.1410,202.6563,463.9305,279.2580,103.5951,66.1959,107.0995,265.1585,556.2228,922.5990,440.7603,1715.5644,1899.5511,701.5654,591.7479,496.6873,590.0179,335.1735,249.5162,951.3394,873.3354,732.6008,817.9745,919.9325,743.8293,559.5344,584.3776,520.4670,,,652.6060,571.6597,322.1524,399.6685,514.2675
djv_prodShadow1_gaka2,0.5400000000,0.7088000000,a,,k,boundary,608.3302,654.1147,659.8218,651.5920,651.1684,653.6678,640.3307,696.5396,627.7199,1492.3189,1448.9481,1414.5968,1362.0730,1357.1551,1403.4591,1419.7042,1455.0661,1376.7177,2378.4471,2313.7320,2290.0296,2244.5847,2271.4652,2237.2592,2335.1175,2204.0458,2298.0060,3488.2244,3576.7549,3562.8185,3530.1360,3542.4247,3605.9808,3494.5525,3521.7674,3467.9727,4450.3180,4649.4830,4683.5557,4554.2324,4731.3153,4858.9606,4704.5084,4698.2134,4562.2517,61.8635,83.5322,75.4825,66.9877,100.8042,122.2815,209.9951,335.3429,502.7084,167.4403,177.7137,150.4896,127.0070,151.4432,194.5847,97.2123,340.7715,285.8145,552.5856,332.7434,305.6511,296.1639,457.2656,285.4971,832.6113,841.4360,628.7722,304.6898,559.2592,290.5216,357.6337,422.8056,438.3934,191.0566,307.3473,430.1534,305.5340,743.0622,639.5819,348.5668,357.9518,681.5515,246.1088,246.8597,183.4811
djv_prodShadow1_gota,0.1288000000,0.1600000000,ɡ,,boundary,o,1215.8291,1210.8866,1206.8685,892.5654,479.6884,407.6822,444.4745,467.2332,485.4918,1519.0446,1468.9417,1373.0014,1282.5833,1193.9196,1131.8069,1078.1686,1058.1916,1049.0087,3193.8871,3370.8336,3575.4826,3344.1624,2974.3400,2913.2464,2950.6923,3146.9985,3394.2468,4288.9683,4313.6067,4344.4914,4118.6772,3811.3129,3679.8683,3604.5735,3551.7689,3506.1763,,,,,4891.6368,4924.1558,4967.0541,4882.7587,4757.6760,64.8525,53.9920,51.8039,276.7565,573.8689,629.1176,607.1687,487.9035,337.4318,1309.8434,1785.6230,2369.2965,1730.7999,704.0346,417.9433,368.2590,294.3649,212.7073,1115.9496,834.8630,444.6868,911.4236,1650.3913,1686.8938,1499.1847,1194.1931,851.5924,214.9530,524.3084,918.4710,785.3854,484.7996,435.5012,466.4084,801.7806,1234.7861,,,,,1286.2604,1229.8233,1155.3728,1182.6908,1242.6431
djv_prodShadow1_gota,0.1600000000,0.2600000000,o,,ɡ,t̪,501.0665,516.6082,525.4334,519.9266,515.6415,516.4752,541.0819,486.5509,436.9128,996.8806,978.9511,911.1143,886.8210,888.7333,867.8909,842.7102,969.2512,1007.2675,3066.2053,3128.2447,3101.0996,3154.3709,3179.3228,3058.5358,2909.7834,2829.8764,2799.3443,4041.2768,4015.7772,3484.6107,3471.6879,4328.1428,3795.5451,3742.1842,3723.2086,4138.5232,4102.6776,4267.0530,4482.1553,4549.4052,4393.1682,4526.0810,4415.8499,4417.6009,4556.6656,79.0823,67.9806,97.8419,102.7777,118.2774,184.0662,317.5547,262.0504,383.9848,46.8810,143.8110,160.0171,115.9570,193.8055,337.5670,468.5319,356.1775,212.7120,1033.3755,602.8416,934.3610,371.2796,113.8641,281.5943,422.1634,373.7087,299.8359,992.2881,655.2136,657.1784,1168.0454,1484.7692,1668.3918,1050.8783,866.6809,533.8294,479.4495,1466.9924,607.6003,518.4716,1741.1191,638.6790,438.2656,295.3919,589.3306
djv_prodShadow1_gota,0.2600000000,0.3900000000,t̪,,o,a,882.8021,748.6090,561.9814,783.9058,678.5382,412.4722,547.1153,1557.0076,558.0797,2220.7425,1947.0049,1804.4232,2527.8830,2293.4942,1173.4268,2444.0219,2464.2504,1584.8371,3767.3321,3711.7686,3616.8405,3768.2348,3661.0144,3057.4328,3702.2135,3287.8583,2696.1824,4470.9372,4418.6095,3898.0628,4259.5510,4308.1396,4475.9592,4595.8583,4225.8539,3720.8527,,,4726.6004,,,4987.9227,,,4935.5704,874.1083,863.1227,405.6769,630.4517,565.8148,731.1438,687.4634,478.6773,512.6132,1196.1349,732.4829,1671.8527,842.0587,778.1544,1808.7389,718.9311,808.4207,441.9444,460.6031,279.6413,500.1272,562.2383,1242.1030,735.0131,658.8914,1092.6961,554.8089,857.1529,764.2493,300.2940,325.0100,492.1044,1065.5082,978.0839,1056.7354,648.8279,,,874.2245,,,1927.1593,,,1090.0941
djv_prodShadow1_gota,0.3900000000,0.5569000000,a,,t̪,boundary,660.1735,704.3131,702.3911,707.5588,722.7745,726.6925,737.8408,730.4147,675.5433,1337.4327,1291.6684,1237.8243,1250.6452,1251.1279,1238.0235,1238.9368,1279.3923,1306.5331,2678.3701,2465.2864,2449.4141,2440.7784,2426.2044,2380.0956,2452.4820,2426.0001,2263.0567,3363.1568,3411.8401,3321.0745,3364.5589,3239.6720,3292.2945,3268.5967,3292.1892,3223.1864,4877.2885,5011.3342,4969.4890,4713.3450,4686.6526,4785.8244,4770.4038,4769.7054,5103.9882,126.6783,177.5495,128.2323,74.0562,74.1932,91.2041,188.1328,254.9452,295.1507,217.6707,401.4266,237.5674,116.3478,124.6076,140.5730,168.9521,150.3526,101.0701,493.1484,210.0978,199.7347,147.3314,339.7138,430.8859,474.1505,580.7302,425.2645,273.4722,302.7875,258.0602,325.4435,430.1387,213.0438,391.4768,241.4112,228.2267,624.5606,344.0113,226.9276,393.3130,299.1045,356.6929,365.9007,415.3706,510.2556
djv_prodShadow1_gota1,0.2026000000,0.2300000000,ɡ,,boundary,o,1083.0432,1100.7556,1100.8668,1095.0989,1069.1545,1020.5700,964.9135,879.6575,794.4014,1751.7749,1853.4806,1947.2929,2038.4689,2020.8281,1881.0842,1741.6796,1603.6953,1465.7110,3146.2492,3823.3837,3777.3306,3489.7262,3326.1938,3301.8821,3253.2388,3102.7544,2952.2701,3884.5714,4003.9322,4028.8221,4022.1578,4011.6905,3996.9559,3979.1741,3948.6380,3918.1020,4606.8987,,,,,,,,,144.9927,120.8142,109.3933,102.2336,133.8732,209.0494,283.7177,356.2603,428.8029,672.6936,750.7665,1017.6046,1347.4919,1544.2372,1591.5840,1735.4517,2283.3123,2831.1729,1127.4186,728.1158,1111.6335,1756.6201,1832.7738,1270.6414,862.9620,1101.7538,1340.5456,1478.5296,2442.7664,1948.2373,966.4672,406.9015,321.0901,251.2229,248.0906,244.9584,624.3490,,,,,,,,
djv_prodShadow1_gota1,0.2300000000,0.3500000000,o,,ɡ,t̪,548.5227,559.1221,574.0019,619.7109,633.5322,658.4397,687.4335,489.0426,977.4360,982.8176,933.5561,939.9464,727.8848,779.0011,686.3576,716.4929,1055.1187,2560.6158,2454.1257,2585.3888,2903.4838,2578.1945,2492.6617,2511.4819,2623.5268,2769.4225,3611.9766,3971.8578,3988.4232,4045.7923,3923.4535,3568.5957,3360.0107,3290.0401,3565.9166,4465.2740,4441.7029,4587.9882,5012.1904,4963.2607,4800.2737,4498.9239,4939.7342,4796.6313,,115.1974,109.1839,114.9746,105.0500,167.7583,1229.1808,505.7970,411.0215,268.3291,410.8863,254.5920,345.1531,1775.7091,979.8970,284.0320,1010.5746,426.3243,1098.8906,418.9721,392.3425,500.5247,357.9362,99.5629,216.3700,626.4811,533.8490,368.0148,105.6569,177.6868,229.8895,578.9006,527.8750,448.2186,370.0962,478.7864,385.5647,693.1946,614.5421,1575.7814,1685.3930,708.2080,281.6910,573.5069,467.1768,
djv_prodShadow1_gota1,0.3500000000,0.4600000000,t̪,,o,a,892.3893,985.3680,564.2667,321.9196,888.3494,909.1410,825.4686,642.6802,476.0303,2329.9747,2584.3566,1312.3899,1218.7382,2562.9852,2355.8425,2302.1861,1731.4883,1481.5475,3964.2111,3555.9651,2805.9311,2658.9173,3288.6136,2853.9398,3080.6305,3015.6802,2683.2332,4762.9689,4789.5673,4206.4936,3845.7649,4542.4157,4203.7702,4375.1012,3832.7634,3727.5817,,,4504.9673,4843.8349,,,,5307.3236,4936.4557,699.0648,626.5094,515.0966,869.8065,478.7780,697.3077,658.5481,1406.5024,846.5285,686.3646,866.8915,1455.8384,1060.0973,424.1578,1701.1968,1026.2593,559.5367,421.3342,618.6372,2103.6082,344.4075,227.8355,1108.2825,564.4250,574.2347,606.4727,640.5286,134.8237,250.7067,1507.7754,844.4066,1307.7079,795.1147,853.8073,571.4591,443.8502,,,858.9275,1041.8651,,,,1414.6127,907.7330
djv_prodShadow1_gota1,0.4600000000,0.6470000000,a,,t̪,boundary,653.4278,708.0125,707.6749,701.6898,705.9024,717.7059,719.6721,651.2626,747.8154,1318.4782,1258.2157,1214.7687,1203.2250,1208.5116,1214.8919,1270.4275,1236.0310,1302.7223,2477.1812,2387.9798,2364.1870,2348.4268,2348.0706,2350.8973,2344.6212,2334.1968,2289.9323,3400.4962,3321.4026,3261.8521,3264.0037,3275.2513,3336.9613,3341.7733,3453.2113,3347.6903,4702.2090,4933.6416,4826.5895,4514.3578,4764.8278,4666.3658,4709.9359,4848.0492,4622.9872,87.8586,110.2466,96.7316,100.0182,136.9930,115.1401,168.9450,718.3431,583.2378,187.0033,329.2504,183.4322,135.3156,158.2644,154.1124,154.3104,290.6396,297.7396,280.5395,140.4199,117.9107,117.9653,152.7860,255.4301,744.1134,434.0071,214.7767,121.4873,137.0018,188.6919,175.7529,162.9101,212.2272,325.4654,492.8895,344.5680,868.4695,837.3332,575.7527,431.6692,740.1317,346.6575,243.5238,474.1745,295.8999
djv_prodShadow1_gota2,0.2026000000,0.2400000000,ɡ,,boundary,o,964.8728,904.8985,865.6254,962.4714,1095.4352,583.6613,311.3213,458.9750,516.1317,1237.6314,1193.8683,1155.6868,1709.3868,2459.7505,1584.9174,1026.4254,1022.8305,1024.7605,2742.1372,2633.6236,2552.4236,3122.8923,3913.2900,3015.4538,2466.3405,2528.9260,2651.7138,3938.8108,3886.5451,3925.3775,4397.4586,5005.4476,4184.4675,3650.3775,3619.5243,3626.2836,4462.2128,4554.5176,4699.9743,4743.3263,,4842.6651,4804.7346,4700.2698,4604.1593,410.2837,588.7042,796.2179,525.0360,84.0450,637.6130,881.2027,581.0563,414.3925,164.3206,136.1606,111.5701,327.5803,627.7431,392.4375,274.3421,361.8461,349.5770,647.3627,606.2249,521.6124,391.9575,255.3078,479.4390,657.1849,753.5657,848.1662,975.5131,519.9036,261.9830,519.3694,965.9147,531.0830,245.6868,222.4169,327.0462,413.5410,486.5804,602.1013,636.5311,,789.8842,767.6163,706.2880,672.2264
djv_prodShadow1_gota2,0.2400000000,0.3500000000,o,,ɡ,t̪,546.3970,543.3418,536.2747,543.3380,527.0154,535.0328,517.6658,486.0736,547.4608,998.4697,992.4806,986.5769,961.7876,961.6584,993.0196,1019.6990,1054.4412,1918.8675,2744.7280,2641.6629,2614.0082,2786.5137,2639.9111,2805.6225,2886.0012,3273.7979,3474.4957,4156.2596,3990.5512,4061.7607,4142.1190,4128.4940,3868.5768,3696.1977,3485.2561,4363.9298,4270.6904,4661.3275,4977.3315,4591.9149,4604.4682,4591.3488,4790.4726,4949.2995,,282.6491,243.5395,164.9107,162.2529,119.1024,183.6257,210.4669,146.4904,262.4859,160.5667,120.4755,184.1630,257.0417,207.5399,258.8607,211.8569,234.2592,1117.0318,502.9227,446.7407,329.3792,298.3001,141.4170,277.3885,365.0265,480.0533,424.1344,386.6647,298.3894,231.6806,340.6255,433.2936,1002.8365,992.1265,1131.7454,255.0940,1154.9679,788.3550,1038.2817,1350.9438,967.2821,464.9661,443.0006,442.8551,
djv_prodShadow1_gota2,0.3500000000,0.4600000000,t̪,,o,a,292.8505,493.8237,578.0604,703.1621,591.1423,503.2298,515.4366,849.1287,869.7106,968.0854,1242.4212,817.3134,1784.9807,1084.9847,1531.3001,2180.6555,2057.2566,1772.7758,3060.1368,3237.6679,2644.2537,3315.1477,2796.0960,2994.7789,3223.1752,2758.9195,3016.1323,3768.3146,4440.5025,3946.0609,4461.9544,3778.9080,4191.1188,4451.4858,4311.4481,4185.6832,4683.5769,,4994.4289,,4900.6762,5080.7453,,,,683.5972,163.0344,295.7294,545.3687,374.6159,549.4213,248.8790,566.1021,539.0377,489.7765,1381.7343,1478.5121,1372.6324,1075.3520,1520.4273,724.8373,405.6708,525.5234,648.0024,441.7858,600.0610,719.1203,920.1297,1073.6355,704.1855,1534.9062,743.6180,2393.3326,585.1541,659.7729,523.9792,738.6052,1166.6422,408.3971,466.0173,700.8204,380.6008,,1092.6730,,642.2047,1201.6507,,,
djv_prodShadow1_gota2,0.4600000000,0.6338000000,a,,t̪,boundary,665.5510,690.1561,700.5774,712.1399,706.4167,704.2096,635.9371,629.7153,541.8794,1318.0220,1227.6665,1203.8876,1225.5765,1235.5487,1228.8473,1173.9603,1209.7170,1249.9191,2439.6007,2398.8372,2441.2407,2441.3717,2442.1397,2335.6960,2330.8242,2394.7134,2392.2147,3442.6198,3318.2838,3350.5382,3389.2633,3346.1494,3318.3385,3301.7754,3335.4084,3300.6846,4751.1089,4950.5092,4786.8901,4791.1759,4820.0917,4565.3692,4691.3839,4719.6014,4981.6750,100.6240,104.3692,86.9098,94.5471,86.6242,101.4589,257.0424,326.2341,581.7476,247.0347,234.3236,155.8706,120.2821,85.0937,92.0402,197.7173,133.0601,112.0659,163.5753,111.5499,275.4651,184.6269,411.7320,546.2394,365.0640,343.4315,675.8862,139.6453,146.4159,316.3604,407.2315,243.3554,237.8847,326.7114,220.6929,185.5880,311.7585,339.2798,324.4075,154.3019,570.0233,247.1132,182.8989,299.1033,567.4335
djv_prodShadow1_ita,0.2682000000,0.3800000000,i,,boundary,t̪,285.5239,297.2344,293.1367,281.9486,272.2347,266.0875,267.1465,272.1089,254.2996,2278.0398,2237.9377,2246.4602,2249.6778,2260.4610,2283.3414,2285.3404,2204.2198,2248.6026,2764.3828,2693.4625,2687.4783,2755.9354,2718.5447,2695.7646,2696.8501,2650.5220,2609.2541,3757.1360,3773.0753,3723.5969,3719.1628,3752.7158,3741.3203,3790.1352,4014.7116,4096.3986,4784.3969,4700.4234,4590.6722,4493.1453,4676.8927,4770.2684,4609.9034,4552.2613,4417.1656,50.7002,24.3520,41.5680,52.7551,71.2793,73.1885,56.8846,40.9711,61.4097,142.4891,86.1489,22.2395,20.6544,28.4264,47.6506,116.7989,183.6934,347.9034,623.9092,468.4497,1084.6025,568.0039,766.9852,863.8728,487.0091,181.6943,260.1209,212.6071,257.3415,217.6365,205.1769,199.0723,207.6425,221.3774,651.9961,1176.1352,225.5000,144.9698,209.0167,333.2232,615.0138,614.8412,372.0213,380.5399,634.3916
djv_prodShadow1_ita,0.3800000000,0.5200000000,t̪,,i,a,153.5341,1706.6517,1236.1445,1572.2625,816.2520,2019.7978,1504.0551,985.7901,599.8578,2060.1857,3289.5542,2206.0941,2444.1379,2245.4353,3145.4055,2062.1510,1834.1388,1489.9691,3090.9733,3772.8738,3469.3730,3646.0211,3225.3475,4107.2012,3222.2748,2575.0406,2539.7494,3641.9192,4897.8778,4895.5370,5128.2919,4341.1772,,4146.5757,3888.4417,3734.8273,4987.6089,,,,,,,,5103.9711,64.9964,101.8198,2284.9901,1730.8621,607.4409,656.6166,2120.4030,425.2953,545.8838,251.2261,140.6471,733.0701,1706.0493,523.7745,1160.6385,778.1193,1079.7912,588.7362,975.6335,821.7528,433.6379,751.3061,984.4530,761.9568,916.6196,586.6726,334.4799,561.7999,178.2219,510.6689,268.4343,848.4268,,950.6353,679.0481,358.8601,456.8537,,,,,,,,571.2537
djv_prodShadow1_ita,0.5200000000,0.6660000000,a,,t̪,boundary,637.3777,662.3360,691.9722,713.8667,713.4740,714.3791,720.1049,595.9149,653.9795,1400.2721,1349.1634,1375.9599,1398.8859,1339.8303,1268.0372,1253.0908,1276.1381,1322.9910,2416.6534,2402.2352,2384.6476,2390.0471,2375.1395,2277.8639,2330.1822,2421.6632,2379.0979,3606.5185,3608.0102,3763.7100,3689.6733,3766.2004,3530.9815,3462.3243,3536.9084,3533.3282,4874.7443,4786.9205,4632.7649,4965.6303,4792.9710,4707.5080,4808.4112,4817.6224,4743.2150,71.8247,71.3643,92.2509,107.3462,57.5801,82.1094,175.6182,345.8424,351.3781,203.4177,405.2089,268.3385,291.7589,114.3202,155.5282,165.8876,176.9057,305.8489,67.9178,79.1794,129.7239,254.2536,362.8058,420.8937,1176.4510,217.9893,201.0935,285.1376,281.6820,694.6786,371.7844,707.3450,392.5547,634.0618,514.3798,521.5753,375.1061,422.5129,360.4013,332.1117,339.6483,222.5481,301.5603,238.0915,320.9100
djv_prodShadow1_ita1,0.2755000000,0.4200000000,i,,boundary,t̪,300.7802,304.5750,295.7227,263.9563,240.6001,238.9415,257.2408,247.3054,186.8076,2262.1306,2278.2128,2300.1591,2276.7437,2334.0439,2310.6477,2276.2221,2162.4903,2224.7375,3014.4143,3107.7493,3054.5119,2842.9632,2866.1590,2739.0048,2760.5704,2716.1889,2326.1586,3732.1209,3709.9336,3794.6786,3791.2212,3757.8949,3730.0681,3760.2014,3833.0560,3911.8735,4635.5766,4640.8076,4621.2200,4642.5052,4658.4800,4849.7250,4774.6189,4915.5268,,25.8775,27.3984,56.1195,115.2450,103.2011,130.6484,93.2880,91.2276,128.2999,54.4083,127.0599,104.0201,112.4424,170.6979,321.3912,203.1625,217.5111,977.0024,534.7899,977.3688,371.7425,457.8160,1082.7754,1126.6771,601.7058,349.7175,361.6676,442.0070,337.4497,328.7646,211.9612,370.6023,221.9358,261.7931,148.8978,182.0281,220.4441,179.4353,122.3173,171.6276,227.4261,288.8991,174.6144,962.6006,
djv_prodShadow1_ita1,0.4200000000,0.5300000000,t̪,,i,a,160.3897,171.7093,172.2850,2218.4047,2269.3727,2147.9218,1620.2772,1441.5239,549.0037,2316.3074,2259.7717,2177.9125,3321.8444,3510.4434,2955.1626,2747.6310,2578.0131,1691.1987,2786.2105,3161.9170,3105.9515,4464.3800,3956.1442,4125.4501,3857.8189,3362.6680,2840.9848,3800.0731,4251.8952,4377.7839,,,,4759.1589,4239.1583,3792.6324,4959.9684,,,,,,,,4888.9768,38.4125,64.8862,208.9654,258.7700,298.0153,308.0909,807.0516,502.1010,457.1380,321.4742,325.3335,258.3911,551.6668,1582.0971,970.1191,630.0788,716.7817,186.7448,1586.7856,1046.4552,625.4585,649.4692,861.6416,407.6031,286.4388,1672.5674,471.7892,527.2330,1097.0873,788.1894,,,,1749.2172,697.6317,387.6856,698.6619,,,,,,,,770.5066
djv_prodShadow1_ita1,0.5300000000,0.7233000000,a,,t̪,boundary,564.9439,640.8202,665.4210,681.5225,670.6990,689.9510,676.3919,696.2849,652.5171,1496.8696,1431.8090,1315.4818,1256.6217,1354.1916,1341.1688,1295.9892,1347.2973,1376.4236,2476.6335,2467.7579,2446.3296,2430.4162,2401.6909,2411.1800,2465.2440,2395.7226,2178.9471,3715.4485,3726.7438,3621.3119,3660.7055,3511.5576,3477.4870,3431.5426,3413.4188,3366.2439,4747.9814,4754.7864,4759.9294,4781.9813,4800.5667,4637.6613,4751.0414,4599.9642,,56.4979,115.1536,64.0026,132.6121,95.7732,152.9494,243.0826,248.0623,524.6959,138.5913,514.7576,235.9704,459.7716,171.0872,188.9288,226.1137,144.1487,95.0821,65.3389,103.0347,84.8004,232.1279,234.5752,519.5721,486.5624,439.8846,815.5598,254.5093,315.3609,559.9461,739.5612,366.0768,247.8373,261.9816,558.4000,136.6240,262.8059,228.2766,181.0579,266.3074,318.5722,192.6365,206.9179,170.5529,
